CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,AHORA!,CAMBIEMOS,CPEM-B,FPV,MAS-IPSP,DEMOCRATAS,MNR,MTS,NACER,PAN-BOL,SOMOS,UNEBENI,TODOS,UNIDOS,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
8000011,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,1,U.E. Liceo Mario Saielly,1,220,17,13,8,1,30,0,0,56,0,0,0,0,35,0,160,15,4,179,160,179
8000021,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,1,U.E. Liceo Mario Saielly,2,220,26,13,6,0,24,0,0,67,0,0,0,4,17,0,157,35,1,193,157,193
8000031,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,1,U.E. Liceo Mario Saielly,3,220,13,17,3,0,31,0,0,52,0,0,0,1,15,0,132,32,7,171,132,171
8000041,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,1,U.E. Liceo Mario Saielly,4,220,20,12,8,0,23,0,0,57,0,0,0,3,30,0,153,22,0,175,153,175
8000051,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,1,U.E. Liceo Mario Saielly,5,191,9,10,4,2,23,0,0,60,0,0,0,1,16,0,125,19,6,150,125,150
8000061,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,1,220,20,12,7,0,22,0,0,56,0,0,0,4,44,0,165,15,2,182,165,182
8000071,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,2,220,19,14,7,1,28,0,0,53,0,0,0,2,31,0,155,16,7,178,155,178
8000081,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,3,220,31,16,4,0,22,0,0,58,0,0,0,3,25,0,159,13,4,176,159,176
8000091,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,4,220,27,10,6,1,27,0,0,62,0,0,0,4,21,0,158,13,2,173,158,173
8000101,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,5,220,25,12,3,1,38,0,0,63,0,0,0,0,28,0,170,18,2,190,170,190
8000111,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,6,177,26,11,2,1,25,0,0,49,0,0,0,1,17,0,132,12,1,145,132,145
8000121,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder Republica Argentina (Temporal),1,220,21,12,1,1,30,0,0,62,0,0,0,4,20,0,151,21,9,181,151,181
8000131,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder Republica Argentina (Temporal),2,220,17,14,7,1,27,0,0,64,0,0,0,2,13,0,145,29,5,179,145,179
8000141,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder Republica Argentina (Temporal),3,220,17,19,10,2,29,0,0,76,0,0,0,0,25,0,178,8,4,190,178,190
8000151,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder Republica Argentina (Temporal),4,204,17,15,6,0,23,0,0,65,0,0,0,2,25,0,153,25,2,180,153,180
8000161,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),1,220,24,10,1,1,34,0,0,54,0,0,0,3,20,0,147,26,4,177,147,177
8000171,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),2,220,18,11,5,2,23,0,0,62,0,0,0,2,21,0,144,22,4,170,144,170
8000181,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),3,220,19,7,14,3,32,0,0,53,0,0,0,6,23,0,157,18,1,176,157,176
8000191,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),4,220,33,15,7,1,14,0,0,71,0,0,0,4,20,0,165,16,6,187,165,187
8000201,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),5,182,17,12,6,0,25,0,0,51,0,0,0,3,15,0,129,15,5,149,129,149
8000211,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,1,220,20,13,7,0,26,0,0,59,0,0,0,4,23,0,152,22,0,174,152,174
8000221,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,2,220,17,9,5,0,31,0,0,66,0,0,0,2,15,0,145,36,6,187,145,187
8000231,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,3,220,25,9,1,2,30,0,0,60,0,0,0,2,21,0,150,20,4,174,150,174
8000241,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,4,220,20,14,3,0,27,0,0,60,0,0,0,3,15,0,142,32,4,178,142,178
8000251,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,5,220,23,9,0,1,21,0,0,66,0,0,0,7,19,0,146,28,6,180,146,180
8000261,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,6,220,17,9,2,0,39,0,0,65,0,0,0,3,22,0,157,18,9,184,157,184
8000271,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,7,220,13,14,4,0,32,0,0,68,0,0,0,2,16,0,149,32,8,189,149,189
8000281,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8,220,13,10,5,0,41,0,0,69,0,0,0,10,18,0,166,19,1,186,166,186
8000291,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,9,220,25,15,5,1,40,0,0,67,0,0,0,1,10,0,164,22,4,190,164,190
8000301,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,10,234,24,13,3,1,37,0,0,71,0,0,0,3,15,0,167,19,6,192,167,192
8000311,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),1,220,20,12,6,0,29,0,0,64,0,0,0,3,14,0,148,32,4,184,148,184
8000321,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),2,220,17,3,5,0,25,0,0,69,0,0,0,5,17,0,141,30,3,174,141,174
8000331,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),3,220,18,18,1,0,34,0,0,60,0,0,0,7,14,0,152,25,7,184,152,184
8000341,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),4,220,21,9,7,1,43,0,0,60,0,0,0,2,15,0,158,21,4,183,158,183
8000351,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),5,220,16,15,8,0,16,0,0,70,0,0,0,1,20,0,146,23,4,173,146,173
8000361,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),6,220,22,10,6,0,31,0,0,71,0,0,0,6,16,0,162,22,1,185,162,185
8000371,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),7,220,12,11,4,0,33,0,0,74,0,0,0,5,16,0,155,21,2,178,155,178
8000381,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),8,113,10,2,4,0,25,0,0,35,0,0,0,1,6,0,83,12,1,96,83,96
8000391,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,1,220,25,9,5,2,36,0,0,67,0,0,0,4,14,0,162,28,0,190,162,190
8000401,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,2,220,16,11,5,0,29,0,0,72,0,0,0,6,8,0,147,34,11,192,147,192
8000411,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,3,220,30,6,3,3,39,0,0,72,0,0,0,2,12,0,167,22,1,190,167,190
8000421,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,4,220,20,9,5,0,39,0,0,64,0,0,0,6,6,0,149,30,2,181,149,181
8000431,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,5,220,11,10,1,3,33,0,0,71,0,0,0,2,11,0,142,41,6,189,142,189
8000441,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,6,220,17,19,2,0,31,0,0,77,0,0,0,2,13,0,161,31,2,194,161,194
8000451,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,7,220,10,11,4,0,28,0,0,86,0,0,0,1,8,0,148,32,6,186,148,186
8000461,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,8,220,13,9,6,0,35,0,0,74,0,0,0,1,15,0,153,34,5,192,153,192
8000471,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,9,220,19,15,7,1,29,0,0,61,0,0,0,2,12,0,146,32,4,182,146,182
8000481,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,10,220,13,14,5,1,29,0,0,61,0,0,0,7,17,0,147,31,5,183,147,183
8000491,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,11,220,12,16,6,4,24,0,0,72,0,0,0,4,14,0,152,28,8,188,152,188
8000501,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,12,140,11,10,4,2,26,0,0,44,0,0,0,2,3,0,102,20,4,126,102,126
8000511,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,1,220,18,9,8,1,39,0,0,59,0,0,0,4,23,0,161,24,2,187,161,187
8000521,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,2,220,12,12,6,2,30,0,0,81,0,0,0,4,9,0,156,25,1,182,156,182
8000531,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,3,220,16,8,2,1,42,0,0,70,0,0,0,2,16,0,157,30,2,189,157,189
8000541,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,4,220,11,4,7,2,28,0,0,74,0,0,0,2,11,0,139,26,9,174,139,174
8000551,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,5,220,12,9,8,1,20,0,0,66,0,0,0,5,22,0,143,33,1,177,143,177
8000561,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,6,220,13,11,1,1,47,0,0,78,0,0,0,2,5,0,158,28,1,187,158,187
8000571,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,7,220,16,17,5,2,28,0,0,60,0,0,0,2,16,0,146,41,4,191,146,191
8000581,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,8,220,16,10,4,5,34,0,0,57,0,0,0,4,13,0,143,37,9,189,143,189
8000591,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,9,220,19,14,5,4,28,0,0,68,0,0,0,2,12,0,152,30,6,188,152,188
8000601,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,10,220,13,8,5,2,43,0,0,76,0,0,0,4,11,0,162,28,4,194,162,194
8000611,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,11,220,13,8,4,2,25,0,0,61,0,0,0,3,15,0,131,43,3,177,131,177
8000621,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,12,220,11,6,5,4,47,0,0,62,0,0,0,1,16,0,152,27,3,182,152,182
8000631,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,13,220,9,10,2,1,44,0,0,75,0,0,0,2,6,0,149,23,6,178,149,178
8000641,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,14,217,12,4,3,3,23,0,0,59,0,0,0,4,7,0,115,39,25,179,115,179
8000651,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,1,220,10,11,8,1,45,0,0,53,0,0,0,2,13,0,143,28,2,173,143,173
8000661,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,2,220,16,14,2,0,24,0,0,80,0,0,0,3,15,0,154,33,6,193,154,193
8000671,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,3,220,13,10,2,4,41,0,0,63,0,0,0,3,7,0,143,32,9,184,143,184
8000681,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,4,220,15,10,5,0,37,0,0,64,0,0,0,2,13,0,146,34,6,186,146,186
8000691,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,5,220,13,8,4,2,52,0,0,43,0,0,0,5,14,0,141,41,5,187,141,187
8000701,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,6,220,20,9,5,2,31,0,0,57,0,0,0,7,11,0,142,29,6,177,142,177
8000711,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,7,220,16,10,4,0,27,0,0,59,0,0,0,3,21,0,140,38,8,186,140,186
8000721,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8,220,23,7,4,2,33,0,0,48,0,0,0,2,12,0,131,43,5,179,131,179
8000731,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,9,220,13,10,3,4,42,0,0,66,0,0,0,1,8,0,147,28,11,186,147,186
8000741,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,10,220,19,8,3,1,31,0,0,74,0,0,0,4,9,0,149,34,5,188,149,188
8000751,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,11,220,20,4,5,1,25,0,0,70,0,0,0,3,8,0,136,47,5,188,136,188
8000761,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,12,220,21,9,8,2,35,0,0,55,0,0,0,0,15,0,145,46,6,197,145,197
8000771,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,13,220,25,10,6,0,30,0,0,44,0,0,0,2,19,0,136,37,8,181,136,181
8000781,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,14,111,3,2,2,3,24,0,0,36,0,0,0,1,7,0,78,16,2,96,78,96
8000791,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,29,(Cárcel) Cárcel De Mujeres,1,55,7,2,5,1,7,0,0,7,0,0,0,0,2,0,31,9,0,40,31,40
8000801,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32004,"Cancha Polifuncional """"Junta de Vecinos San Juan"""" (Temporal)",1,220,19,9,7,0,24,0,0,62,0,0,0,2,11,0,134,38,5,177,134,177
8000811,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32004,"Cancha Polifuncional """"Junta de Vecinos San Juan"""" (Temporal)",2,220,16,11,11,2,39,0,0,73,0,0,0,1,6,0,159,33,7,199,159,199
8000821,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32004,"Cancha Polifuncional """"Junta de Vecinos San Juan"""" (Temporal)",3,220,13,9,5,1,32,0,0,63,0,0,0,5,14,0,142,42,5,189,142,189
8000831,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32004,"Cancha Polifuncional """"Junta de Vecinos San Juan"""" (Temporal)",4,220,5,9,5,3,32,0,0,73,0,0,0,1,18,0,146,37,4,187,146,187
8000841,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32004,"Cancha Polifuncional """"Junta de Vecinos San Juan"""" (Temporal)",5,220,19,9,5,2,26,0,0,78,0,0,0,3,16,0,158,33,1,192,158,192
8000851,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32004,"Cancha Polifuncional """"Junta de Vecinos San Juan"""" (Temporal)",6,220,7,11,3,2,41,0,0,65,0,0,0,5,9,0,143,33,1,177,143,177
8000861,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32004,"Cancha Polifuncional """"Junta de Vecinos San Juan"""" (Temporal)",7,220,13,14,2,0,28,0,0,75,0,0,0,3,12,0,147,28,7,182,147,182
8000871,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32004,"Cancha Polifuncional """"Junta de Vecinos San Juan"""" (Temporal)",8,136,11,5,5,2,19,0,0,43,0,0,0,1,12,0,98,14,4,116,98,116
8000881,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad (Temporal),1,220,9,13,6,0,31,0,0,77,0,0,0,3,8,0,147,39,2,188,147,188
8000891,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad (Temporal),2,220,23,10,5,6,23,0,0,67,0,0,0,1,14,0,149,38,2,189,149,189
8000901,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad (Temporal),3,220,17,9,9,0,21,0,0,59,0,0,0,2,22,0,139,40,7,186,139,186
8000911,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad (Temporal),4,220,16,10,6,3,31,0,0,75,0,0,0,4,7,0,152,29,3,184,152,184
8000921,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad (Temporal),5,220,22,8,6,0,37,0,0,68,0,0,0,2,18,0,161,27,4,192,161,192
8000931,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad (Temporal),6,220,14,4,7,1,37,0,0,68,0,0,0,2,10,0,143,35,7,185,143,185
8000941,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad (Temporal),7,96,8,9,1,0,10,0,0,28,0,0,0,2,9,0,67,10,2,79,67,79
8000951,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32006,Caritas (Temporal),1,220,20,9,2,3,32,0,0,63,0,0,0,3,9,0,141,38,5,184,141,184
8000961,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32006,Caritas (Temporal),2,220,9,17,7,2,27,0,0,63,0,0,0,1,18,0,144,40,4,188,144,188
8000971,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32006,Caritas (Temporal),3,220,21,7,5,2,29,0,0,66,0,0,0,1,12,0,143,37,1,181,143,181
8000981,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32006,Caritas (Temporal),4,220,15,8,3,1,46,0,0,65,0,0,0,2,10,0,150,36,4,190,150,190
8000991,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32006,Caritas (Temporal),5,220,9,9,5,5,23,0,0,79,0,0,0,2,9,0,141,37,5,183,141,183
8001001,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32006,Caritas (Temporal),6,220,11,6,2,4,47,0,0,43,0,0,0,3,17,0,133,34,13,180,133,180
8001011,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32006,Caritas (Temporal),7,27,1,2,2,0,3,0,0,7,0,0,0,0,1,0,16,6,1,23,16,23
8001021,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,1,220,16,5,7,3,33,0,0,77,0,0,0,0,10,0,151,37,3,191,151,191
8001031,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,2,220,12,6,4,2,41,0,0,81,0,0,0,4,6,0,156,29,2,187,156,187
8001041,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,3,220,8,9,11,5,24,0,0,80,0,0,0,5,7,0,149,42,2,193,149,193
8001051,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,4,220,8,13,3,0,36,0,0,73,0,0,0,2,10,0,145,21,2,168,145,168
8001061,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,5,220,14,10,9,3,33,0,0,73,0,0,0,2,14,0,158,38,0,196,158,196
8001071,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,6,220,20,14,8,0,23,0,0,63,0,0,0,7,9,0,144,34,4,182,144,182
8001081,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,7,220,14,6,5,2,44,0,0,71,0,0,0,1,18,0,161,26,6,193,161,193
8001091,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8,220,17,10,4,5,25,0,0,71,0,0,0,0,15,0,147,37,6,190,147,190
8001101,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,9,220,14,5,8,7,24,0,0,71,0,0,0,2,11,0,142,46,3,191,142,191
8001111,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,10,220,7,6,6,2,24,0,0,80,0,0,0,1,22,0,148,35,4,187,148,187
8001121,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,11,220,12,8,7,1,30,0,0,69,0,0,0,8,5,0,140,42,3,185,140,185
8001131,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,12,220,20,16,9,1,27,0,0,58,0,0,0,3,11,0,145,36,2,183,145,183
8001141,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,13,220,12,7,8,1,33,0,0,76,0,0,0,4,12,0,153,37,3,193,153,193
